Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1090006,-,-,-,36.01,-78.94,-5,120,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),
2020,9,24,12,30,226,25,246,133,830,794,4,13.9,37.2,0,0.15,0.2,3.5,242,52.29,24.3,1003,33.7946,N/A
2020,9,24,13,30,219,11,227,129,811,736,4,14.4,41.550000000000004,0,0.15,0.2,3.6,257,53.93,24.3,1003,22.5482,N/A
2020,9,24,14,30,180,19,192,127,759,619,8,14.9,49.56,0,0.15,0.2,3.6,273,56.68,24,1002,23.0011,N/A
2020,9,24,15,30,75,0,75,121,657,452,8,15.4,59.72,0,0.15,0.2,3.7,288,59.83,23.700000000000003,1002,13.7762,N/A
2020,9,24,16,30,50,0,50,98,496,259,8,17.3,71.03,0,0.15,0.2,3.7,306,71.76,22.700000000000003,1003,11.0879,N/A
2020,9,24,17,30,21,0,21,46,239,76,8,18.3,82.88,100,0.15,0.4,3.7,194,86.87,20.6,1003,0.0000,N/A
2020,9,24,18,30,0,0,0,0,0,0,8,16.5,95.12,0,0.15,0.5,3.7,71,83.26,19.400000000000002,1003,0.0000,N/A
2020,9,24,19,30,0,0,0,0,0,0,7,16.3,107.17,0,0.15,0.5,3.6,94,95.14,17.1,1004,0.0000,N/A
2020,9,24,20,30,0,0,0,0,0,0,8,15.600000000000001,118.79,0,0.15,0.6000000000000001,3.7,118,92.92,16.8,1004,0.0000,N/A
2020,9,24,21,30,0,0,0,0,0,0,4,15.600000000000001,129.48,0,0.15,0.6000000000000001,3.7,135,94.37,16.5,1004,0.0000,N/A
2020,9,24,22,30,0,0,0,0,0,0,4,15.5,138.36,0,0.15,0.5,3.7,133,96.36,16.1,1004,0.0000,N/A
2020,9,24,23,30,0,0,0,0,0,0,4,15.600000000000001,143.97,0,0.15,0.4,3.7,129,98.7,15.8,1004,0.0000,N/A
2020,9,25,0,30,0,0,0,0,0,0,8,15.4,144.65,0,0.15,0.4,3.7,131,98.31,15.700000000000001,1004,0.0000,N/A
2020,9,25,1,30,0,0,0,0,0,0,8,15.5,140.14000000000001,0,0.15,0.4,3.8000000000000003,129,98.55,15.700000000000001,1004,0.0000,N/A
2020,9,25,2,30,0,0,0,0,0,0,8,15.5,131.92000000000002,0,0.15,0.4,3.9000000000000004,115,97.7,15.9,1004,0.0000,N/A
2020,9,25,3,30,0,0,0,0,0,0,8,15.600000000000001,121.58,0,0.15,0.30000000000000004,4,80,98.14,15.9,1004,0.0000,N/A
2020,9,25,4,30,0,0,0,0,0,0,4,15.8,110.15,0,0.15,0.2,4,57,99.38,15.9,1004,0.0000,N/A
2020,9,25,5,30,0,0,0,0,0,0,4,15.9,98.19,0,0.15,0.2,4,66,100,15.9,1004,0.0000,N/A
2020,9,25,6,30,6,0,6,28,166,40,8,15.9,85.88,100,0.15,0.30000000000000004,4.1000000000000005,77,99.04,16.1,1004,0.0000,N/A
2020,9,25,7,30,26,0,26,72,518,214,8,16.3,74.04,29,0.15,0.30000000000000004,4.2,80,97.44,16.7,1004,3.4085,N/A
2020,9,25,8,30,76,2,77,94,683,409,4,16.900000000000002,62.58,0,0.15,0.30000000000000004,4.1000000000000005,71,94.53,17.8,1004,5.2146,N/A
2020,9,25,9,30,106,1,107,108,772,582,4,17.8,52.120000000000005,0,0.15,0.4,4.1000000000000005,70,92.21000000000001,19.1,1004,6.8826,N/A
2020,9,25,10,30,88,1,89,112,825,710,4,18.6,43.53,0,0.15,0.4,4.1000000000000005,80,88.48,20.6,1004,6.3742,N/A
2020,9,25,11,30,38,0,38,116,846,781,4,19.6,38.2,4,0.15,0.4,4.1000000000000005,89,86.18,22,1003,10.9418,N/A
2020,9,25,12,30,123,1,124,121,840,787,4,20.400000000000002,37.6,0,0.15,0.4,4.1000000000000005,99,84.46000000000001,23.200000000000003,1002,14.7284,N/A
2020,9,25,13,30,288,35,314,124,810,727,3,21,41.94,0,0.15,0.30000000000000004,4.2,107,84.5,23.8,1001,13.4565,N/A
2020,9,25,14,30,84,0,84,121,760,610,3,21.5,49.92,0,0.15,0.30000000000000004,4.3,108,86.79,23.8,1001,11.1097,N/A
2020,9,25,15,30,48,0,48,106,683,447,3,21.8,60.050000000000004,0,0.15,0.4,4.4,101,91.43,23.3,1001,4.1416,N/A
2020,9,25,16,30,18,0,18,81,550,257,3,22,71.34,0,0.15,0.4,4.5,96,97.18,22.5,1000,2.5359,N/A
2020,9,25,17,30,41,269,73,41,269,73,0,21.700000000000003,83.17,0,0.15,0.30000000000000004,4.5,101,100,21.700000000000003,1000,0.0000,N/A
2020,9,25,18,30,0,0,0,0,0,0,0,21.3,95.42,0,0.15,0.2,4.5,106,100,21.3,1000,0.0000,N/A
2020,9,25,19,30,0,0,0,0,0,0,0,20.8,107.47,0,0.15,0.30000000000000004,4.2,136,100,20.8,1000,0.0000,N/A
2020,9,25,20,30,0,0,0,0,0,0,0,20.6,119.11,0,0.15,0.30000000000000004,3.9000000000000004,156,100,20.6,1000,0.0000,N/A
2020,9,25,21,30,0,0,0,0,0,0,0,20.3,129.83,0,0.15,0.30000000000000004,3.7,172,100,20.3,1000,0.0000,N/A
2020,9,25,22,30,0,0,0,0,0,0,0,20,138.74,0,0.15,0.2,3.6,189,100,20,1000,0.0000,N/A
2020,9,25,23,30,0,0,0,0,0,0,0,19.6,144.37,0,0.15,0.1,3.6,216,100,19.6,1000,0.0000,N/A
2020,9,26,0,30,0,0,0,0,0,0,7,19,145.02,0,0.15,0.1,3.6,257,100,19,1000,0.0000,N/A
2020,9,26,1,30,0,0,0,0,0,0,0,18.400000000000002,140.45000000000002,0,0.15,0.1,3.4000000000000004,293,100,18.400000000000002,1001,0.0000,N/A
2020,9,26,2,30,0,0,0,0,0,0,0,17.8,132.16,0,0.15,0.2,3.3000000000000003,314,100,17.8,1000,0.0000,N/A
2020,9,26,3,30,0,0,0,0,0,0,0,17.2,121.78,0,0.15,0.2,3.1,329,100,17.2,1000,0.0000,N/A
2020,9,26,4,30,0,0,0,0,0,0,0,16.6,110.32000000000001,0,0.15,0.2,3,338,100,16.6,1001,0.0000,N/A
2020,9,26,5,30,0,0,0,0,0,0,0,16,98.35000000000001,0,0.15,0.2,2.9000000000000004,343,100,16,1001,0.0000,N/A
2020,9,26,6,30,26,249,43,26,249,43,0,15.9,86.04,0,0.15,0.30000000000000004,2.9000000000000004,345,98.51,16.1,1002,0.0000,N/A
2020,9,26,7,30,57,413,169,58,613,225,0,16.3,74.21000000000001,14,0.15,0.30000000000000004,2.8000000000000003,173,93.62,17.3,1002,1.2824,N/A
2020,9,26,8,30,103,0,103,75,766,425,3,17.2,62.78,0,0.15,0.30000000000000004,2.8000000000000003,1,85.49,19.700000000000003,1002,4.1773,N/A
2020,9,26,9,30,200,12,207,86,841,600,3,17.900000000000002,52.36,0,0.15,0.30000000000000004,2.8000000000000003,181,76.55,22.200000000000003,1002,6.1311,N/A
2020,9,26,10,30,169,3,171,95,877,728,3,18.5,43.83,0,0.15,0.30000000000000004,2.8000000000000003,356,71.46000000000001,24,1002,5.2485,N/A
2020,9,26,11,30,195,6,200,100,894,799,3,18.900000000000002,38.56,0,0.15,0.30000000000000004,2.8000000000000003,347,68.03,25.200000000000003,1001,2.2703,N/A
2020,9,26,12,30,295,27,316,108,884,805,3,19,38,0,0.15,0.2,2.7,337,65.89,25.900000000000002,1001,7.4179,N/A
2020,9,26,13,30,300,42,331,117,848,744,3,19.1,42.33,0,0.15,0.2,2.7,332,65.67,26,1000,18.5955,N/A
2020,9,26,14,30,123,0,123,110,808,626,3,19.1,50.28,0,0.15,0.2,2.7,333,66.93,25.700000000000003,1000,4.8541,N/A
2020,9,26,15,30,97,0,97,98,732,460,3,19.1,60.38,0,0.15,0.2,2.7,337,70.73,24.8,1000,2.6455,N/A
2020,9,26,16,30,61,135,104,79,583,263,3,19.5,71.65,0,0.15,0.2,2.7,341,79.18,23.3,1000,0.9103,N/A
2020,9,26,17,30,41,282,73,41,282,73,0,20.6,83.47,0,0.15,0.2,2.7,345,96.21000000000001,21.200000000000003,1000,0.0000,N/A
2020,9,26,18,30,0,0,0,0,0,0,0,19.400000000000002,95.72,0,0.15,0.30000000000000004,2.6,347,97.37,19.8,1001,0.0000,N/A
2020,9,26,19,30,0,0,0,0,0,0,0,18.6,107.78,0,0.14,0.30000000000000004,2.6,9,100,18.6,1001,0.0000,N/A
2020,9,26,20,30,0,0,0,0,0,0,0,18,119.43,0,0.14,0.30000000000000004,2.6,18,100,18,1002,0.0000,N/A
2020,9,26,21,30,0,0,0,0,0,0,0,17.5,130.17000000000002,0,0.14,0.30000000000000004,2.5,15,100,17.5,1002,0.0000,N/A
2020,9,26,22,30,0,0,0,0,0,0,0,17.1,139.12,0,0.14,0.30000000000000004,2.5,182,100,17.1,1001,0.0000,N/A
2020,9,26,23,30,0,0,0,0,0,0,0,16.7,144.76,0,0.14,0.30000000000000004,2.4000000000000004,349,100,16.7,1001,0.0000,N/A
2020,9,27,0,30,0,0,0,0,0,0,0,16.5,145.39000000000001,0,0.14,0.2,2.4000000000000004,338,100,16.5,1001,0.0000,N/A
2020,9,27,1,30,0,0,0,0,0,0,0,16.3,140.76,0,0.14,0.2,2.4000000000000004,329,100,16.3,1000,0.0000,N/A
2020,9,27,2,30,0,0,0,0,0,0,0,16.2,132.41,0,0.14,0.1,2.3000000000000003,323,100,16.2,1000,0.0000,N/A
2020,9,27,3,30,0,0,0,0,0,0,0,16.1,121.98,0,0.14,0.1,2.4000000000000004,320,100,16.1,1000,0.0000,N/A
2020,9,27,4,30,0,0,0,0,0,0,0,16,110.49000000000001,0,0.14,0.1,2.4000000000000004,319,100,16,1001,0.0000,N/A
2020,9,27,5,30,0,0,0,0,0,0,0,16,98.51,0,0.14,0.1,2.4000000000000004,320,100,16,1001,0.0000,N/A
2020,9,27,6,30,27,155,37,27,155,37,0,16.5,86.2,0,0.14,0.1,2.5,317,96.81,17,1002,0.0000,N/A
2020,9,27,7,30,76,520,216,76,520,216,0,17.400000000000002,74.39,0,0.14,0.1,2.5,309,90.47,19,1002,8.3226,N/A
2020,9,27,8,30,105,664,407,101,689,414,0,18.2,62.980000000000004,0,0.14,0.1,2.6,303,83.48,21.1,1002,5.5804,N/A
2020,9,27,9,30,145,685,561,118,770,586,0,18.1,52.6,0,0.14,0.1,2.6,294,73.87,23,1002,11.8495,N/A
2020,9,27,10,30,230,562,633,136,803,712,0,18,44.13,0,0.14,0.1,2.6,275,67.97,24.3,1001,10.0759,N/A
2020,9,27,11,30,376,149,492,142,821,781,7,18,38.93,0,0.14,0.1,2.7,255,66.67,24.6,1001,11.9396,N/A
2020,9,27,12,30,370,213,537,150,811,786,7,18,38.4,0,0.14,0.2,2.7,242,67.93,24.3,1000,18.8875,N/A
2020,9,27,13,30,300,63,346,156,772,723,6,18.2,42.72,0,0.14,0.2,2.8000000000000003,236,69.94,24,999,19.5825,N/A
2020,9,27,14,30,265,141,354,147,720,604,7,18.400000000000002,50.63,0,0.14,0.2,2.9000000000000004,233,72.2,23.700000000000003,999,7.0984,N/A
2020,9,27,15,30,199,122,259,129,630,437,7,18.8,60.71,0,0.14,0.2,3.1,229,76.75,23.1,999,5.3357,N/A
2020,9,27,16,30,50,0,50,98,476,245,6,20,71.96000000000001,0,0.14,0.1,3.3000000000000003,219,88.78,21.900000000000002,999,5.2446,N/A
2020,9,27,17,30,14,0,14,42,196,63,6,20.200000000000003,83.76,100,0.14,0.1,3.6,208,99.23,20.3,999,0.0000,N/A
2020,9,27,18,30,0,0,0,0,0,0,6,19.1,96.02,0,0.14,0.2,3.7,203,97.45,19.5,999,0.0000,N/A
2020,9,27,19,30,0,0,0,0,0,0,7,18.8,108.08,0,0.15,0.2,4.2,202,98.60000000000001,19,1000,0.0000,N/A
2020,9,27,20,30,0,0,0,0,0,0,7,18.6,119.75,0,0.15,0.2,4.2,202,99.57000000000001,18.7,1000,0.0000,N/A
2020,9,27,21,30,0,0,0,0,0,0,7,18.5,130.52,0,0.15,0.2,4,203,100,18.5,1000,0.0000,N/A
2020,9,27,22,30,0,0,0,0,0,0,7,18.3,139.5,0,0.15,0.2,3.8000000000000003,203,100,18.3,1000,0.0000,N/A
2020,9,27,23,30,0,0,0,0,0,0,7,17.900000000000002,145.16,0,0.15,0.2,3.7,202,100,17.900000000000002,1000,0.0000,N/A
2020,9,28,0,30,0,0,0,0,0,0,7,17.400000000000002,145.76,0,0.15,0.2,3.6,200,100,17.400000000000002,1000,0.0000,N/A
2020,9,28,1,30,0,0,0,0,0,0,0,17.1,141.07,0,0.15,0.2,3.5,202,100,17.1,999,0.0000,N/A
2020,9,28,2,30,0,0,0,0,0,0,0,16.900000000000002,132.65,0,0.15,0.2,3.4000000000000004,202,100,16.900000000000002,999,0.0000,N/A
2020,9,28,3,30,0,0,0,0,0,0,0,16.7,122.18,0,0.15,0.2,3.4000000000000004,201,100,16.7,999,0.0000,N/A
2020,9,28,4,30,0,0,0,0,0,0,0,16.400000000000002,110.66,0,0.15,0.2,3.4000000000000004,206,100,16.400000000000002,999,0.0000,N/A
2020,9,28,5,30,0,0,0,0,0,0,0,16.6,98.67,0,0.15,0.2,3.5,219,100,16.6,999,0.0000,N/A
2020,9,28,6,30,25,144,34,25,144,34,0,17.2,86.35000000000001,0,0.15,0.2,3.5,230,96.91,17.7,1000,0.0000,N/A
2020,9,28,7,30,75,435,191,75,494,207,0,18.3,74.56,0,0.15,0.30000000000000004,3.5,231,92.02,19.6,1000,10.6198,N/A
2020,9,28,8,30,144,259,261,97,680,404,3,19.3,63.18,0,0.15,0.30000000000000004,3.3000000000000003,226,84.75,22,1000,22.0211,N/A
2020,9,28,9,30,120,707,547,105,788,581,0,19.5,52.85,0,0.15,0.4,3,221,73.86,24.5,1000,32.0822,N/A
2020,9,28,10,30,108,849,714,108,849,714,0,19.5,44.43,0,0.15,0.4,2.9000000000000004,214,66.03,26.400000000000002,1000,37.2673,N/A
2020,9,28,11,30,107,876,785,107,876,785,0,19.6,39.29,0,0.15,0.4,3,207,62.18,27.5,999,29.3474,N/A
2020,9,28,12,30,169,675,695,106,872,786,0,19.6,38.79,0,0.15,0.4,3.4000000000000004,200,60.63,27.900000000000002,998,32.0691,N/A
2020,9,28,13,30,227,419,533,105,846,723,0,19.5,43.1,0,0.15,0.4,3.9000000000000004,192,61.59,27.5,998,20.4490,N/A
2020,9,28,14,30,278,206,408,97,805,604,7,19.6,50.99,0,0.15,0.5,4.1000000000000005,185,66.13,26.400000000000002,998,20.4028,N/A
2020,9,28,15,30,157,138,224,89,725,440,7,20.1,61.04,0,0.15,0.4,4.2,178,74.78,24.900000000000002,997,14.2186,N/A
2020,9,28,16,30,97,246,172,73,571,247,7,20.6,72.27,29,0.15,0.4,4.2,175,84.48,23.400000000000002,998,2.5142,N/A
2020,9,28,17,30,37,250,63,37,250,63,0,20.8,84.06,0,0.15,0.30000000000000004,4,177,93.27,21.900000000000002,998,0.0000,N/A
2020,9,28,18,30,0,0,0,0,0,0,0,20.6,96.31,0,0.15,0.30000000000000004,3.9000000000000004,179,96.5,21.200000000000003,998,0.0000,N/A
2020,9,28,19,30,0,0,0,0,0,0,0,20.5,108.38,0,0.14,0.2,3.6,181,99.27,20.6,998,0.0000,N/A
2020,9,28,20,30,0,0,0,0,0,0,0,20.200000000000003,120.07000000000001,0,0.14,0.2,3.4000000000000004,177,100,20.200000000000003,998,0.0000,N/A
2020,9,28,21,30,0,0,0,0,0,0,0,19.900000000000002,130.86,0,0.14,0.2,3.3000000000000003,171,100,19.900000000000002,998,0.0000,N/A
2020,9,28,22,30,0,0,0,0,0,0,0,19.900000000000002,139.88,0,0.14,0.2,3.4000000000000004,175,100,19.900000000000002,997,0.0000,N/A
2020,9,28,23,30,0,0,0,0,0,0,0,20,145.56,0,0.14,0.2,3.6,184,100,20,997,0.0000,N/A
2020,9,29,0,30,0,0,0,0,0,0,0,20.1,146.14000000000001,0,0.14,0.2,3.8000000000000003,188,100,20.1,997,0.0000,N/A
2020,9,29,1,30,0,0,0,0,0,0,0,20.3,141.37,0,0.14,0.2,3.8000000000000003,188,100,20.3,997,0.0000,N/A
2020,9,29,2,30,0,0,0,0,0,0,0,20.400000000000002,132.89000000000001,0,0.14,0.2,3.7,190,100,20.400000000000002,996,0.0000,N/A
2020,9,29,3,30,0,0,0,0,0,0,0,20.3,122.38,0,0.14,0.2,3.5,194,100,20.3,996,0.0000,N/A
2020,9,29,4,30,0,0,0,0,0,0,0,20.1,110.84,0,0.14,0.2,3.3000000000000003,198,100,20.1,996,0.0000,N/A
2020,9,29,5,30,0,0,0,0,0,0,0,20,98.83,0,0.14,0.2,3.1,201,100,20,996,0.0000,N/A
2020,9,29,6,30,23,198,35,24,202,36,0,20.400000000000002,86.51,14,0.14,0.2,3,198,99,20.6,997,0.0000,N/A
2020,9,29,7,30,79,225,138,61,581,214,7,21.400000000000002,74.74,7,0.14,0.30000000000000004,3,195,96.27,22,997,9.3763,N/A
2020,9,29,8,30,103,604,374,81,737,411,0,22.200000000000003,63.39,0,0.14,0.30000000000000004,3,196,92.81,23.400000000000002,997,14.1025,N/A
2020,9,29,9,30,248,306,432,92,818,583,7,21.900000000000002,53.09,0,0.14,0.30000000000000004,3.2,189,82.7,25,996,31.2490,N/A
2020,9,29,10,30,274,417,570,97,859,707,7,21.200000000000003,44.730000000000004,0,0.14,0.30000000000000004,3.5,170,74.12,26.200000000000003,995,42.0003,N/A
2020,9,29,11,30,372,178,509,102,868,770,3,21,39.65,21,0.14,0.4,4,158,71.72,26.5,994,46.7866,N/A
2020,9,29,12,30,374,196,526,109,853,770,7,21.1,39.19,0,0.14,0.5,4.5,159,73.71000000000001,26.200000000000003,994,41.4691,N/A
2020,9,29,13,30,328,249,509,114,818,707,7,21.8,43.49,14,0.14,0.5,4.800000000000001,164,79.83,25.5,993,31.4690,N/A
2020,9,29,14,30,276,217,412,109,770,590,7,22.6,51.35,0,0.14,0.4,4.9,169,88.10000000000001,24.700000000000003,992,23.4828,N/A
2020,9,29,15,30,198,180,284,95,694,428,7,23.200000000000003,61.370000000000005,0,0.14,0.30000000000000004,5.1000000000000005,169,94.78,24.1,991,12.2724,N/A
2020,9,29,16,30,46,7,48,72,553,238,6,23.400000000000002,72.58,14,0.14,0.2,5.300000000000001,163,100,23.400000000000002,991,8.6239,N/A
2020,9,29,17,30,13,0,13,34,252,59,6,22.700000000000003,84.35000000000001,100,0.14,0.1,5.4,161,100,22.700000000000003,991,0.0000,N/A
2020,9,29,18,30,0,0,0,0,0,0,6,22.400000000000002,96.61,0,0.14,0.1,5.5,164,100,22.400000000000002,991,0.0000,N/A
2020,9,29,19,30,0,0,0,0,0,0,6,20.700000000000003,108.68,0,0.14,0.30000000000000004,5.300000000000001,281,100,20.700000000000003,991,0.0000,N/A
2020,9,29,20,30,0,0,0,0,0,0,6,18.2,120.38,0,0.14,0.5,4.800000000000001,294,100,18.2,993,0.0000,N/A
2020,9,29,21,30,0,0,0,0,0,0,6,15.8,131.2,0,0.14,0.5,4.4,310,100,15.8,993,0.0000,N/A
2020,9,29,22,30,0,0,0,0,0,0,7,14.3,140.25,0,0.14,0.4,4.1000000000000005,306,97.72,14.700000000000001,993,0.0000,N/A
2020,9,29,23,30,0,0,0,0,0,0,6,14,145.96,0,0.14,0.4,3.8000000000000003,286,97.14,14.4,994,0.0000,N/A
2020,9,30,0,30,0,0,0,0,0,0,7,13.8,146.51,0,0.14,0.30000000000000004,3.2,276,98.56,14,994,0.0000,N/A
2020,9,30,1,30,0,0,0,0,0,0,7,13.5,141.68,0,0.14,0.30000000000000004,2.4000000000000004,274,99.82000000000001,13.5,995,0.0000,N/A
2020,9,30,2,30,0,0,0,0,0,0,7,12.8,133.13,0,0.14,0.30000000000000004,1.7000000000000002,271,100,12.8,995,0.0000,N/A
2020,9,30,3,30,0,0,0,0,0,0,4,12.100000000000001,122.58,0,0.14,0.2,1.3,268,100,12.100000000000001,996,0.0000,N/A
2020,9,30,4,30,0,0,0,0,0,0,4,11.600000000000001,111.01,0,0.14,0.2,1.2000000000000002,266,100,11.600000000000001,997,0.0000,N/A
2020,9,30,5,30,0,0,0,0,0,0,0,11.200000000000001,98.99000000000001,0,0.14,0.2,1.1,263,100,11.200000000000001,998,0.0000,N/A
2020,9,30,6,30,24,235,38,24,235,38,0,11,86.66,11,0.14,0.30000000000000004,1.1,259,95.06,11.8,999,0.0000,N/A
2020,9,30,7,30,59,647,227,59,647,227,0,11.600000000000001,74.91,0,0.14,0.4,1.1,265,87.08,13.700000000000001,1000,6.7637,N/A
2020,9,30,8,30,75,812,436,75,812,436,0,11.700000000000001,63.59,0,0.14,0.5,1.1,277,75.68,16,1000,20.1792,N/A
2020,9,30,9,30,83,892,616,83,892,616,0,10,53.34,0,0.14,0.5,1.1,277,60.2,17.8,1000,24.6544,N/A
2020,9,30,10,30,90,930,747,90,930,747,0,9.200000000000001,45.04,0,0.14,0.5,1.2000000000000002,271,52.56,19.1,1000,33.5008,N/A
2020,9,30,11,30,92,947,817,92,947,817,0,9.200000000000001,40.02,0,0.14,0.5,1.3,264,49.550000000000004,20.1,1000,30.3118,N/A
2020,9,30,12,30,91,948,822,91,948,822,0,9.5,39.58,0,0.14,0.5,1.3,260,48.47,20.8,1000,31.3571,N/A
2020,9,30,13,30,88,932,760,88,932,760,0,10,43.88,0,0.14,0.5,1.4000000000000001,258,48.82,21.200000000000003,999,30.0202,N/A
2020,9,30,14,30,82,894,636,82,894,636,0,10.600000000000001,51.71,0,0.14,0.4,1.5,255,51.17,21.1,999,23.6800,N/A
2020,9,30,15,30,73,823,463,73,823,463,0,11.4,61.7,0,0.14,0.4,1.6,246,55.74,20.5,999,15.5278,N/A
2020,9,30,16,30,58,687,260,58,687,260,0,12.9,72.89,0,0.14,0.30000000000000004,1.7000000000000002,234,67.96000000000001,18.900000000000002,1000,2.3997,N/A
2020,9,30,17,30,30,365,64,30,365,64,0,15.200000000000001,84.64,0,0.14,0.30000000000000004,1.9000000000000001,226,93.06,16.3,1000,0.0000,N/A
2020,9,30,18,30,0,0,0,0,0,0,0,13.4,96.9,0,0.14,0.4,1.9000000000000001,225,91.28,14.8,1000,0.0000,N/A
2020,9,30,19,30,0,0,0,0,0,0,0,13,108.98,0,0.15,0.2,2.1,218,93.69,14,1001,0.0000,N/A
2020,9,30,20,30,0,0,0,0,0,0,0,12.700000000000001,120.7,0,0.15,0.2,2.2,218,93.91,13.700000000000001,1001,0.0000,N/A
2020,9,30,21,30,0,0,0,0,0,0,0,12.600000000000001,131.54,0,0.15,0.2,2.3000000000000003,218,94.61,13.4,1001,0.0000,N/A
2020,9,30,22,30,0,0,0,0,0,0,0,12.4,140.63,0,0.15,0.2,2.3000000000000003,219,95.07000000000001,13.200000000000001,1001,0.0000,N/A
2020,9,30,23,30,0,0,0,0,0,0,0,12.4,146.35,0,0.15,0.2,2.4000000000000004,222,96.61,12.9,1001,0.0000,N/A
2020,10,1,0,30,0,0,0,0,0,0,0,12.3,146.88,0,0.15,0.2,2.4000000000000004,226,98.21000000000001,12.600000000000001,1001,0.0000,N/A
2020,10,1,1,30,0,0,0,0,0,0,0,12.3,141.98,0,0.15,0.2,2.4000000000000004,229,99.8,12.3,1001,0.0000,N/A
2020,10,1,2,30,0,0,0,0,0,0,0,12,133.37,0,0.15,0.2,2.4000000000000004,232,100,12,1001,0.0000,N/A
2020,10,1,3,30,0,0,0,0,0,0,0,11.700000000000001,122.77,0,0.15,0.2,2.4000000000000004,236,100,11.700000000000001,1001,0.0000,N/A
2020,10,1,4,30,0,0,0,0,0,0,0,11.4,111.18,0,0.15,0.2,2.3000000000000003,243,100,11.4,1001,0.0000,N/A
2020,10,1,5,30,0,0,0,0,0,0,0,11.3,99.15,0,0.15,0.2,2.3000000000000003,252,100,11.3,1001,0.0000,N/A
2020,10,1,6,30,21,226,34,21,226,34,0,11.9,86.82000000000001,0,0.15,0.2,2.2,261,95.83,12.5,1001,0.0000,N/A
2020,10,1,7,30,53,632,216,53,632,216,0,12.8,75.09,0,0.15,0.2,2.2,266,87.47,14.9,1001,11.1091,N/A
2020,10,1,8,30,69,791,418,69,791,418,0,14.100000000000001,63.800000000000004,0,0.15,0.2,2.2,279,77.54,18.1,1001,23.4919,N/A
2020,10,1,9,30,78,868,593,78,868,593,0,14.200000000000001,53.59,0,0.15,0.2,2.2,288,63.14,21.5,1001,35.1179,N/A
2020,10,1,10,30,84,907,721,84,907,721,0,13.700000000000001,45.35,0,0.15,0.2,2.3000000000000003,255,53.26,23.8,1001,43.8640,N/A
2020,10,1,11,30,87,924,791,87,924,791,0,13.8,40.38,0,0.15,0.2,2.3000000000000003,216,49.800000000000004,25,1000,48.6118,N/A
2020,10,1,12,30,87,924,795,87,924,795,0,14.100000000000001,39.980000000000004,0,0.15,0.30000000000000004,2.3000000000000003,204,49.09,25.6,999,48.9593,N/A
2020,10,1,13,30,85,907,735,85,907,735,0,14.600000000000001,44.26,14,0.15,0.30000000000000004,2.3000000000000003,200,50.57,25.6,998,44.7757,N/A
2020,10,1,14,30,83,864,614,83,864,614,0,15.200000000000001,52.06,0,0.15,0.30000000000000004,2.4000000000000004,199,53.68,25.3,998,36.5027,N/A
2020,10,1,15,30,75,789,445,75,789,445,0,16.1,62.03,0,0.15,0.30000000000000004,2.4000000000000004,196,59.96,24.400000000000002,997,25.2620,N/A
2020,10,1,16,30,61,641,246,61,641,246,0,17.7,73.2,0,0.15,0.2,2.5,192,74.81,22.400000000000002,997,12.9609,N/A
2020,10,1,17,30,31,299,57,31,299,57,0,19,84.93,0,0.15,0.2,2.5,188,95.48,19.700000000000003,998,0.0000,N/A
2020,10,1,18,30,0,0,0,0,0,0,0,17.400000000000002,97.19,0,0.15,0.2,2.6,186,94.31,18.3,998,0.0000,N/A
2020,10,1,19,30,0,0,0,0,0,0,0,17,109.28,0,0.14,0.2,2.7,195,96.42,17.6,998,0.0000,N/A
2020,10,1,20,30,0,0,0,0,0,0,0,16.900000000000002,121.01,0,0.14,0.2,2.8000000000000003,218,97.91,17.2,999,0.0000,N/A
2020,10,1,21,30,0,0,0,0,0,0,0,16.7,131.88,0,0.14,0.2,2.9000000000000004,273,100,16.7,999,0.0000,N/A
2020,10,1,22,30,0,0,0,0,0,0,0,16.5,141,0,0.14,0.2,3,327,100,16.5,999,0.0000,N/A
